"id","player_pc_id","club_pc_id","match_count","bat_average","avg_bat_position","overs_per_game","wickets_per_over"
902,731418,4884,11,3.5455,7.9091,2.190909090909091,0.04149377593360996
903,3843932,828,9,5.7778,8.0000,5.666666666666667,0.21568627450980393
904,3716563,828,7,5.1429,7.5714,4.714285714285714,0.24242424242424243
905,3321035,828,6,19.5000,2.6667,2.1666666666666665,0
907,3796755,828,7,15.0000,6.0000,3.142857142857143,0.18181818181818182
909,3339130,6311,11,17.5455,5.2727,0.5454545454545454,0
911,2631321,6311,15,8.1333,6.3333,7,0.2857142857142857
912,3686527,6311,8,4.3750,9.0000,8.05,0.21739130434782608
916,4151057,6133,6,9.6667,5.5000,1.1666666666666667,0.5714285714285714
917,4209872,6133,6,1.6667,9.5000,3.8333333333333335,0.17391304347826086
918,3315013,6133,5,6.4000,8.4000,2.4,0
919,3390219,6133,11,27.0000,4.1818,3.8363636363636364,0.30805687203791465
920,4120137,6133,7,2.5714,7.8571,2.7142857142857144,0.3684210526315789
921,3601790,3138,10,9.0000,4.1000,0,0
924,1695936,3138,36,12.8333,7.0833,2.4000000000000004,0.21990740740740738
925,573681,3138,8,6.6250,7.5000,2.7249999999999996,0.1834862385321101
932,3424214,2043,27,4.1852,5.2593,0.9740740740740741,0.19011406844106463
933,1683628,2043,11,2.0909,6.4545,2.909090909090909,0.125
934,3424212,2043,21,4.2857,4.2381,0.38095238095238093,0.125
935,3884170,2043,6,10.5000,8.1667,4,0.25
937,1387628,2043,22,5.5455,9.0000,5.440909090909091,0.24227234753550542
943,291835,12402,5,14.8000,2.8000,2.2,0.09090909090909091
945,945111,12402,13,9.2308,9.0769,7.6923076923076925,0.2
946,186631,12402,11,5.5455,7.8182,5.390909090909091,0.25295109612141653
948,1820403,3681,6,10.6667,5.0000,0,0
950,20379,3681,6,29.3333,3.3333,0,0
951,3567672,3681,6,20.5000,2.1667,0.3333333333333333,0
953,3604056,3681,5,45.4000,5.0000,5.6,0.21428571428571427
954,4139810,3681,5,33.0000,5.8000,4.6,0.17391304347826086
971,4087268,1225,12,27.5833,4.8333,0.25,0
972,3637036,1225,14,9.7857,5.7143,3.15,0.09070294784580499
974,3833734,1225,12,3.8333,7.5000,5.166666666666667,0.12903225806451613
976,3198849,1225,8,0.2500,10.2500,5.75,0.13043478260869565
978,3621888,3808,9,5.1111,7.6667,3.2222222222222223,0.3103448275862069
979,2641944,4438,52,25.9615,2.0000,0.5384615384615384,0.21428571428571427
981,3667816,4438,32,16.9688,3.8750,0,0
983,2640078,4438,25,6.5200,8.2400,7.2,0.18333333333333332
984,3869904,4438,14,3.5000,10.0000,4.714285714285714,0.19696969696969696
987,3850480,4884,15,9.8667,5.7333,1.9466666666666665,0.17123287671232876
988,3571211,4884,35,3.6000,9.1429,7.551428571428572,0.18161180476730987
989,3836707,3680,49,17.4490,4.0612,2.389795918367347,0.21349274124679762
990,1912182,3680,36,17.8611,4.9722,4.155555555555555,0.20053475935828877
991,4105613,3680,58,3.1552,9.2241,6.598275862068966,0.15416775542200156
993,34765,12402,24,24.8333,5.1250,5.5625,0.24719101123595505
994,109618,12402,10,9.3000,6.9000,0,0
995,748571,12402,10,12.9000,6.5000,5.8100000000000005,0.18932874354561102
996,97013,12402,26,13.2692,5.6154,1.1923076923076923,0.16129032258064516
997,15141,12402,10,1.8000,10.0000,6.8,0.17647058823529413
1001,336290,4242,16,5.9375,7.3125,0,0
1002,836399,4242,16,18.6250,4.5000,9.59375,0.2280130293159609
1003,125109,4242,9,16.3333,5.1111,0,0
1004,1671611,4242,19,7.6316,6.2105,3.3947368421052633,0.21705426356589147
1006,45368,137,30,20.6333,3.4667,0.9700000000000001,0.24054982817869414
1007,410174,137,32,20.5938,5.7500,7.71875,0.11740890688259109
1008,3148894,137,33,13.3030,4.5152,0.09090909090909091,0
1009,3958818,137,24,29.1667,2.7500,0,0
1010,5046,137,29,42.8276,2.3103,0.05172413793103448,0.6666666666666666
1011,3956256,137,30,4.4667,9.3000,7.403333333333333,0.1755965781179649
1012,23470,137,38,16.4737,7.3947,7.465789473684212,0.19034191046880505
1013,3812899,137,27,6.4444,8.0370,0.4444444444444444,0.4166666666666667
1014,889925,137,6,2.1667,8.8333,6.666666666666667,0.15
1015,3061479,137,35,3.4286,10.1143,7.514285714285714,0.17490494296577946
1016,3347831,137,23,1.5652,10.9130,9.28695652173913,0.18258426966292135
1017,725873,3806,5,24.6000,3.4000,0,0
1018,1325880,3806,19,12.6316,2.6316,0,0
1019,1929973,3806,7,36.1429,2.5714,3.2857142857142856,0.043478260869565216
1020,3245907,3806,16,17.3125,4.1250,0,0
1021,586379,3806,9,15.4444,5.7778,0,0
1022,1495314,3806,12,22.5000,4.0833,6.45,0.1808785529715762
1023,702118,3806,9,17.0000,7.4444,0.7777777777777778,0
1024,975504,3806,11,21.2727,5.1818,4.872727272727272,0.20522388059701493
1025,35271,3806,5,9.6000,7.8000,10.6,0.1509433962264151
1026,702108,3806,15,1.0667,10.6667,6.366666666666666,0.09424083769633508
1027,1724151,3806,14,2.7143,9.6429,9.257142857142856,0.31635802469135804
1028,909021,137,26,24.1538,2.3846,0.46153846153846156,0
1029,3363313,137,34,29.0588,3.9118,3.9029411764705886,0.13564431047475506
1030,347763,137,33,23.0909,3.0606,2.8666666666666667,0.19027484143763215
1031,567956,137,29,11.2414,6.8621,4.424137931034483,0.17147310989867495
1032,3309019,821,15,30.6000,2.8000,3.533333333333333,0.1509433962264151
1033,3552595,821,15,10.6000,5.5333,0.2,0
1035,981835,821,5,10.8000,4.0000,0,0
1036,778161,821,5,7.4000,4.6000,0,0
1037,473906,821,18,21.8889,1.2778,0.5555555555555556,0
1038,3827464,821,15,12.4000,5.6000,3.3666666666666667,0.19801980198019803
1040,779380,821,14,14.7143,7.2857,10.299999999999999,0.2011095700416089
1041,994669,821,13,8.2308,9.7692,9.392307692307693,0.11466011466011466
1042,778201,821,12,4.5833,10.6667,7.616666666666667,0.10940919037199125
1043,575736,137,28,26.7143,4.6071,6.903571428571429,0.13967925504397308
1044,3621388,137,26,13.6923,5.0769,0.23076923076923078,0.3333333333333333
1045,1614422,817,35,29.8571,1.0286,0.31142857142857144,0.09174311926605504
1046,15190,817,41,17.4390,4.4878,0.04878048780487805,1
1047,391343,817,14,32.7857,3.2143,0.21428571428571427,0.6666666666666666
1048,32185,817,28,14.3929,5.7500,8.64642857142857,0.14869888475836432
1049,4110426,817,42,21.0000,4.8333,2.55,0.2427637721755369
1050,899550,817,25,19.1600,4.0400,1.5719999999999998,0.22900763358778628
1051,588667,817,28,15.4286,6.6786,6.2178571428571425,0.18380241240666284
1052,175451,817,28,20.4286,4.0357,0,0
1053,56463,817,10,3.1000,9.6000,7.8,0.21794871794871795
1054,3565542,817,10,0.6000,10.3000,7.13,0.16830294530154277
1055,145244,817,44,5.6818,9.5227,9.722727272727273,0.1753155680224404
1056,1356333,137,42,8.1905,8.1429,5.897619047619047,0.24626564392410177
1057,31680,137,15,12.1333,7.3333,6.946666666666667,0.15355086372360843
1058,1695122,137,31,3.4516,8.9032,5.645161290322581,0.14857142857142858
1059,926071,1244,5,33.6000,2.0000,0,0
1060,249319,1244,10,6.6000,5.3000,2.25,0.044444444444444446
1061,3287443,1244,10,7.1000,8.8000,7.3,0.2328767123287671
1063,1171874,4149,9,29.6667,2.0000,7.777777777777778,0.17142857142857143
1064,3354406,4149,17,19.3529,3.1176,1.2941176470588236,0.18181818181818182
1065,959777,4149,7,12.1429,3.5714,5.014285714285714,0.22792022792022792
1066,1649488,4149,9,22.8889,5.6667,7.333333333333333,0.13636363636363635
1067,3598599,4149,8,21.1250,4.5000,3,0.16666666666666666
1068,1435367,4149,12,13.7500,6.0833,1.1666666666666667,0.07142857142857142
1069,892309,4149,10,18.3000,9.0000,2.52,0.39682539682539686
1070,3626138,4149,10,22.7000,4.8000,0.3,0
1071,3935737,4149,11,12.4545,7.2727,6.945454545454546,0.18324607329842932
1072,567741,4149,5,3.0000,9.6000,9.28,0.12931034482758622
1073,3657257,4149,7,19.8571,5.4286,0,0
1074,739657,137,16,24.5625,5.7500,4.95625,0.1639344262295082
1075,397827,137,15,19.8000,5.1333,5.5,0.18181818181818182
1076,3366244,137,12,19.6667,6.0000,3.016666666666667,0.19337016574585633
1077,3116484,1683,12,36.9167,2.9167,0,0
1078,3608624,1683,5,29.0000,3.0000,7.2,0.16666666666666666
1079,94417,1683,15,10.4000,2.0667,0,0
1080,1257627,1683,8,31.1250,4.5000,2,0.125
1081,3630628,1683,15,15.8000,6.6000,0,0
1082,1257625,1683,5,2.8000,8.8000,0.4,0.5
1083,3799576,1683,17,3.5294,10.4706,9.847058823529412,0.16129032258064516
1084,7766,137,32,11.8750,5.4688,0.478125,0.13071895424836602
1085,31681,137,11,10.8182,6.3636,3.590909090909091,0.10126582278481013
1087,954217,6626,12,20.5833,4.0833,1.2666666666666666,0.19736842105263158
1089,1492920,6626,5,3.4000,6.8000,4.84,0.1652892561983471
1091,24570,6626,11,6.2727,9.2727,8.363636363636363,0.10869565217391304
1093,1362208,6626,14,1.1429,10.5000,5.95,0.19207683073229292
1094,39314,137,25,23.0400,5.2400,4.4639999999999995,0.17921146953405018
1095,2624309,137,11,7.0909,7.1818,5.963636363636363,0.24390243902439027
1096,115084,1033,20,7.5000,6.1500,5.6,0.14285714285714285
1097,115081,1033,23,23.7826,3.2174,0.8260869565217391,0.10526315789473684
1098,115087,1033,30,29.8667,2.2000,1.7666666666666666,0.18867924528301888
1099,110879,1033,8,14.3750,4.3750,0.375,0
1100,18606,1033,21,21.8571,5.7619,2.1904761904761907,0.2826086956521739
1101,119952,1033,34,25.7059,3.8529,1.5470588235294118,0.2661596958174905
1102,112353,1033,38,21.5526,4.9737,2.6578947368421053,0.25742574257425743
1103,110918,1033,34,10.0000,5.7647,0.029411764705882353,0
1104,3605391,1033,14,15.1429,6.0714,5.5,0.23376623376623376
1105,115094,1033,38,2.7632,9.4211,9.131578947368421,0.22478386167146974
1106,116752,1033,38,0.8684,10.2895,8.155263157894737,0.18393030009680544
1108,331671,3144,7,8.5714,2.2857,0,0
1109,1888595,3144,5,9.0000,4.4000,2.6,0.07692307692307693
1110,47339,3144,9,28.6667,3.1111,5.777777777777778,0.21153846153846154
1111,3186497,3144,5,16.2000,6.0000,2.2,0
1113,3338817,3144,6,7.1667,7.3333,4.333333333333333,0.34615384615384615
1114,2628666,3144,7,24.5714,5.8571,8.614285714285714,0.21558872305140964
1115,3865297,3144,7,24.5714,5.7143,5.571428571428571,0.15384615384615385
1116,3650169,3144,13,19.6923,6.8462,5.846153846153846,0.2236842105263158
1119,32031,137,19,20.3158,3.3684,0,0
1120,58714,137,34,12.5294,7.0294,0,0
1126,96983,6115,8,23.8750,4.2500,0,0
1144,423295,1093,5,33.4000,2.6000,0,0
1145,332549,1093,7,39.0000,3.1429,0.5714285714285714,0.25
1146,395214,1093,12,29.2500,2.3333,1,0.25
1147,2842977,1093,6,12.6667,5.3333,1.3333333333333333,0.125
1148,1536213,1093,7,1.7143,8.8571,7.142857142857143,0.1
1149,756351,1093,5,30.4000,6.2000,6.4,0.46875
1151,966012,1093,12,4.9167,9.0833,7.383333333333334,0.25959367945823925
1152,3415345,208,12,23.5833,4.2500,2.75,0.15151515151515152
1154,1510089,208,6,23.0000,4.5000,3.1666666666666665,0.2631578947368421
1156,7564,208,6,21.8333,7.6667,8,0.14583333333333334
1157,1581715,208,7,22.5714,8.1429,6.871428571428572,0.22869022869022868
1158,39396,208,6,8.8333,9.3333,7,0.21428571428571427
1159,3421961,208,15,3.9333,9.8667,6.026666666666667,0.165929203539823
1160,1875948,6123,5,20.2000,1.0000,7.279999999999999,0.16483516483516483
1163,3614181,6123,7,14.7143,5.5714,3.2857142857142856,0.17391304347826086
1166,3398209,6123,7,11.4286,4.4286,0.4714285714285714,0.30303030303030304
1182,3677522,137,19,10.1053,8.3158,6.052631578947368,0.17391304347826086
1183,4169379,137,6,11.0000,5.1667,0.5,0.3333333333333333
1184,3619594,137,15,26.0667,5.4000,0.6666666666666666,0.1
1185,4346875,932,7,14.4286,1.8571,0,0
1186,1189009,932,7,5.0000,7.1429,8.471428571428572,0.20236087689713322
1189,5284,932,7,20.1429,4.8571,1.5714285714285714,0.18181818181818182
1190,1898666,932,7,4.0000,6.1429,0.2857142857142857,0
1194,3413040,932,6,12.1667,4.1667,0,0
1196,484439,137,37,22.4054,1.9189,0.02702702702702703,0
1197,3663304,137,12,18.8333,4.2500,0.16666666666666666,0
1202,742802,5291,5,28.4000,6.6000,0,0
1207,4128501,5291,6,3.5000,5.3333,0.3833333333333333,0
1208,3395034,5291,6,1.1667,10.5000,6.833333333333333,0.14634146341463414
1209,12589,137,20,9.7000,6.7000,5.6,0.21428571428571427
1210,3671400,2336,34,25.3235,1.4118,0.14705882352941177,0
1211,3805457,2336,27,41.3333,2.4074,0,0
1212,1495314,2336,17,35.1176,3.4118,5.117647058823529,0.1724137931034483
1213,717719,2336,27,33.0000,3.5926,2.7481481481481485,0.1347708894878706
1214,1315934,2336,6,27.6667,6.6667,7.733333333333333,0.1939655172413793
1215,4343307,2336,10,11.7000,4.2000,0,0
1216,3552997,2336,9,2.5556,7.3333,1.4444444444444444,0.15384615384615385
1217,3634283,2336,31,11.4516,6.3548,5.661290322580645,0.17094017094017094
1218,3578447,2336,31,6.5484,8.1290,5.135483870967741,0.2575376884422111
1219,9502,2336,17,4.5882,9.0588,9.382352941176471,0.2006269592476489
1220,4342416,2336,16,2.6250,10.0000,6.1875,0.10101010101010101
1221,1368222,137,21,10.8095,5.8571,8.99047619047619,0.1694915254237288
1222,186607,12402,25,16.8400,3.8000,3.6039999999999996,0.2330743618201998
1224,185941,12402,19,23.2632,4.9474,4.8315789473684205,0.15250544662309368
1225,1770354,12402,9,12.5556,3.2222,0.7777777777777778,0.2857142857142857
1226,707201,12402,6,20.8333,5.6667,0.16666666666666666,1
1227,1062635,12402,22,2.9545,9.5000,5.75,0.2134387351778656
1228,185932,12402,18,13.3333,7.1111,1.5611111111111111,0.1779359430604982
1229,185962,12402,5,15.0000,7.4000,0,0
1230,50477,137,45,21.3556,5.1556,7.335555555555555,0.24235080278703425
1231,322944,137,40,27.6250,2.0500,2.0300000000000002,0.23399014778325122
1232,23469,137,42,37.6905,4.2381,2.2071428571428573,0.28047464940668826
1233,7765,137,38,21.0526,4.8947,9.68421052631579,0.17119565217391305
1234,45457,137,17,11.4706,6.0000,1.311764705882353,0.04484304932735426
1235,1290789,137,45,6.0444,9.6000,7.524444444444445,0.2215002953337271
1236,43560,5995,57,21.1053,2.8772,0.17543859649122806,0.2
1237,125938,5995,54,16.8889,5.6481,1.7,0.2505446623093682
1238,584981,5995,34,20.8529,3.2059,0.06764705882352941,0.4347826086956522
1239,23193,5995,13,15.6154,3.7692,0,0
1240,4346055,5995,41,30.4878,3.9024,8.158536585365853,0.31390134529147984
1241,193132,5995,46,22.6087,3.8478,8.893478260869566,0.18577364947445613
1242,587133,5995,22,15.6364,6.5000,1.6454545454545455,0.19337016574585633
1243,97041,5995,33,14.3939,7.0000,5.563636363636364,0.19063180827886708
1244,1480902,5995,53,7.0000,8.7736,7.283018867924528,0.18911917098445596
1245,3756396,5995,14,8.7857,8.1429,5.735714285714286,0.17434620174346202
1246,418621,5995,47,16.6383,6.6596,5.691489361702128,0.23177570093457944
1247,337885,137,45,12.6889,6.5333,0.14444444444444443,0.15384615384615385
1248,3816168,6133,10,14.2000,2.9000,0.8,0
1249,23569,6133,16,12.2500,3.0625,0,0
1251,3314682,6133,21,44.0476,3.7619,1.4476190476190476,0.2960526315789474
1252,578757,6133,6,4.6667,2.5000,1.5833333333333333,0.5263157894736842
1254,1704929,6133,16,10.7500,5.2500,4.0625,0.26153846153846155
1255,1216831,6133,13,8.0000,5.6154,7.776923076923077,0.15825914935707222
1256,1514979,6133,8,3.2500,8.1250,5.325,0.07042253521126761
1257,78210,6133,16,8.1875,8.6250,7.875,0.14285714285714285
1258,23565,6133,18,1.7222,9.3889,9.694444444444445,0.17765042979942694
1259,32429,1033,44,21.1136,4.7955,1.2727272727272727,0.14285714285714285
1260,32426,1033,43,32.9535,1.5349,0.6046511627906976,0.15384615384615385
1261,537498,1033,20,39.6000,2.7000,0.25,0.2
1262,110936,1033,44,39.9318,3.3864,0.045454545454545456,0
1263,3551087,1033,18,21.4444,5.8889,5.205555555555556,0.23479188900747064
1264,33660,1033,39,25.1282,5.6154,9.197435897435899,0.17842207973236685
1265,3438959,1033,22,6.6364,8.1818,1.563636363636364,0.3197674418604651
1267,738042,1033,34,4.5588,7.7941,8.86470588235294,0.19907100199071004
1268,148058,1033,38,7.3947,6.6053,2.994736842105263,0.26362038664323373
1270,1644165,1978,12,26.9167,5.5833,2.0833333333333335,0.08
1271,4350380,1978,11,19.6364,1.9091,7.127272727272728,0.11479591836734693
1272,3810463,1978,9,1.0000,10.7778,4.777777777777778,0.13953488372093023
1273,4144267,1978,11,24.5455,4.9091,0.36363636363636365,0
1274,3547633,1978,10,25.9000,4.6000,3.1,0.12903225806451613
1275,1724963,1978,10,7.3000,6.6000,0,0
1276,4079583,1978,8,34.7500,2.5000,0,0
1278,893426,1978,6,11.8333,5.6667,0.3333333333333333,0
1280,3810456,1978,11,17.5455,6.7273,9.636363636363637,0.16037735849056603
1282,3348142,3138,8,13.3750,2.2500,0,0
1283,78335,3138,5,14.4000,4.0000,0,0
1284,426864,3138,38,27.7368,2.8158,6.4105263157894745,0.14367816091954022
1285,570401,3138,30,25.1000,4.0333,1.3333333333333333,0.225
1286,14620,3138,45,35.8444,4.1333,0.022222222222222223,0
1287,570424,3138,37,23.8649,2.6216,6.562162162162163,0.20181219110378912
1288,879035,3138,29,13.2759,4.1724,0.04827586206896552,0
1289,1370642,3138,22,4.0909,9.4091,6.109090909090909,0.17857142857142858
1290,419497,3138,18,5.3333,8.7222,6.7444444444444445,0.14827018121911037
1291,2183,3138,41,4.2683,9.0488,6.841463414634147,0.23885918003565063
1292,115473,868,9,22.7778,1.0000,5.666666666666667,0.1568627450980392
1293,1422152,868,12,17.0833,3.5000,5.758333333333333,0.057887120115774245
1294,126586,868,22,24.1364,3.4091,0.4090909090909091,0.2222222222222222
1295,536975,868,14,10.7857,4.7857,3,0.14285714285714285
1296,488078,868,23,22.0000,4.7826,7.543478260869565,0.10951008645533142
1297,72531,868,14,27.3571,4.1429,0.14285714285714285,0
1298,45732,868,5,20.4000,7.8000,0,0
1299,1428649,868,22,9.7727,7.8182,7.909090909090909,0.16666666666666666
1300,45731,868,22,13.0909,7.8636,8.577272727272728,0.23317435082140964
1301,97023,868,12,10.8333,8.2500,0.16666666666666666,0
1302,1869462,868,18,12.7222,4.3889,0,0
1303,97028,5995,31,20.7742,5.2903,0.7741935483870968,0.16666666666666666
1304,50624,5995,42,21.4048,2.7857,0,0
1305,97061,5995,47,25.1915,4.4468,0.44680851063829785,0.23809523809523808
1306,122065,5995,50,5.1200,9.4000,6.309999999999999,0.1870047543581617
1307,50615,5995,39,11.3077,7.3846,2.5641025641025643,0.11
1308,2214203,5756,44,18.5682,2.3636,0.12045454545454545,0.37735849056603776
1309,3795888,5756,27,36.1481,2.2963,4.392592592592592,0.2360876897133221
1310,914784,5756,38,26.8421,5.3421,0,0
1311,914830,5756,45,27.8222,3.9556,7.802222222222222,0.2193107376815722
1312,914770,5756,52,28.2500,3.9423,0.038461538461538464,0
1313,825848,5756,41,30.6098,4.5610,3.0585365853658537,0.2472089314194577
1314,16399,5756,27,24.9259,5.5556,0,0
1315,1068037,5756,24,18.4167,6.1250,0.4583333333333333,0
1316,344165,5756,53,14.0189,5.9434,6.432075471698114,0.21707245526547372
1317,708384,5756,9,2.3333,10.5556,9.333333333333334,0.20238095238095238
1318,2572228,5756,70,6.7429,8.8429,5.992857142857144,0.20977353992848627
1320,4099695,4884,18,14.3889,3.6667,2.4555555555555557,0.1583710407239819
1321,2039470,4884,30,17.4333,4.1000,6.89,0.30478955007256897
1322,48953,4884,33,27.8485,3.3333,0.15151515151515152,0
1323,1411399,4884,25,25.1200,3.4000,0.6,0.13333333333333333
1324,1005326,4884,31,22.1613,5.5484,0.3548387096774194,0.18181818181818182
1325,1596950,4884,48,15.2708,7.0417,8.752083333333333,0.18328969293025468
1326,1368259,4884,30,16.1000,6.4333,4.423333333333334,0.2110022607385079
1327,723085,4884,32,21.4375,2.6250,0.003125,0
1328,265965,4884,45,3.9111,10.3778,7.966666666666667,0.15341701534170155
1329,3276155,4884,26,17.1923,4.7692,0,0
1330,4101639,813,15,9.4000,7.2667,8.34,0.1838529176658673
1331,3606947,813,18,28.5556,3.9444,2,0.08333333333333333
1332,56425,813,10,17.1000,5.3000,0,0
1333,322001,813,11,7.0909,10.1818,6.572727272727272,0.11065006915629323
1335,505991,813,5,11.8000,9.8000,5.6,0.17857142857142858
1336,1868025,813,5,25.4000,3.6000,2.8600000000000003,0.34965034965034963
1338,439047,813,11,44.1818,2.0909,8.490909090909092,0.24625267665952888
1339,1422118,813,19,18.3158,5.6316,5.747368421052631,0.22893772893772896
1340,907543,813,8,25.2500,8.0000,9.5,0.23684210526315788
1341,397830,912,20,19.0500,2.6000,8.165000000000001,0.14696876913655846
1342,1609710,912,22,21.7727,4.7727,6.327272727272727,0.18678160919540232
1343,3792787,912,9,28.5556,3.8889,4.788888888888889,0.18561484918793503
1344,202264,912,21,15.2857,4.6667,0.34285714285714286,0.41666666666666663
1345,2661788,912,8,17.1250,5.0000,0.6375,0.19607843137254904
1346,3897903,912,6,19.3333,4.5000,1.1666666666666667,0.42857142857142855
1347,466414,912,16,18.6250,7.3750,9.1375,0.0957592339261286
1348,797025,912,20,7.2000,7.4500,0,0
1349,797027,912,9,2.8889,9.6667,5.444444444444445,0.10204081632653061
1350,662611,912,23,20.1739,4.9130,5.9739130434782615,0.1819505094614265
1351,3313201,912,23,1.9130,10.6087,6.626086956521739,0.12467191601049868
1363,984126,137,9,13.5556,6.4444,0,0
1394,1916109,6098,5,6.6000,8.6000,3,0.2
1396,4301879,6098,5,0.6000,11.0000,7.88,0.2284263959390863
1398,473588,5291,8,11.7500,1.3750,4.25,0.11764705882352941
1400,4079035,5291,6,37.0000,4.6667,1.8333333333333333,0.18181818181818182
1405,3903220,5291,5,1.6000,9.0000,2.6,0.07692307692307693
1410,1539241,3144,5,15.6000,4.0000,0.6,0.3333333333333333
1417,1779810,6115,5,0.0000,7.8000,7.4,0.2702702702702703
1420,75755,6115,5,5.2000,8.2000,10.24,0.13671875
1422,117830,6115,5,29.6000,3.2000,1.2,0.5
1423,616128,6115,6,41.8333,2.5000,2.4,0.20833333333333331
1458,1945935,4713,30,11.3000,5.3667,0.2,0.16666666666666666
1459,183836,4713,12,27.0833,4.6667,1.0833333333333333,0.3076923076923077
1460,3637887,4713,18,7.0000,6.6667,2.5555555555555554,0.10869565217391304
1461,19421,4713,17,9.4706,6.9412,0,0
1463,873796,4713,22,16.3182,4.4091,3.3181818181818183,0.1643835616438356
1464,3443562,4713,17,10.8235,7.2353,6.5,0.2081447963800905
1465,175219,4713,28,20.6786,3.0714,0.21428571428571427,0
1466,3450238,4713,15,5.2667,6.7333,5.013333333333334,0.09308510638297872
1469,966190,137,16,15.9375,4.6250,0,0
1470,1691044,137,6,2.1667,7.8333,2,0.16666666666666666
1472,3650382,137,18,0.7778,10.3333,3.7277777777777774,0.17883755588673622
1473,3654008,155,55,12.2909,5.2000,3.42,0.19138755980861244
1474,116364,155,29,28.6897,3.8621,0,0
1475,3327993,155,28,7.1786,6.2500,4.596428571428571,0.3185703185703186
1476,116390,155,18,14.7222,5.8333,4.766666666666667,0.27972027972027974
1477,1911659,155,37,13.0811,5.8919,2.4702702702702704,0.29540481400437635
1478,591965,155,19,6.5263,9.2632,7.810526315789472,0.1280323450134771
1479,8015,155,35,4.0857,8.5429,5.974285714285714,0.24868483978957437
1480,4249277,137,7,4.2857,5.7143,0,0
1482,3812435,137,5,0.4000,9.0000,5.6,0.21428571428571427
1483,4191,1033,22,12.1818,4.1818,3.0454545454545454,0.208955223880597
1484,412336,1033,29,8.7241,4.1724,2.4241379310344833,0.28449502133712656
1485,3415176,1033,8,20.7500,3.3750,1.75,0.14285714285714285
1486,147476,1033,21,8.1429,6.3333,5.476190476190476,0.25217391304347825
1487,3312784,1033,14,6.5000,5.4286,0.35714285714285715,0.2
1488,162170,1033,25,8.2000,7.8800,0.14,0
1489,3631864,1033,12,11.3333,6.5000,3.8833333333333333,0.19313304721030042
1490,3700498,1033,21,1.5238,9.3810,6.699999999999999,0.1492537313432836
1491,115112,1033,14,1.2143,10.2143,4.642857142857143,0.2
1492,1905400,137,9,36.5556,2.4444,0,0
1494,461212,821,9,20.4444,2.0000,1.2222222222222223,0.5454545454545454
1495,691721,821,11,9.4545,6.1818,6.545454545454546,0.16666666666666666
1496,1490879,821,11,14.7273,5.0909,5.545454545454546,0.14754098360655737
1497,508162,821,11,25.7273,5.0000,0.5454545454545454,0
1498,1644019,821,9,9.5556,6.4444,1.7555555555555555,0.18987341772151897
1499,8899,821,7,15.2857,5.4286,1.4285714285714286,0.2
1500,2640481,821,6,6.3333,5.1667,0,0
1501,1636792,821,12,1.4167,9.2500,6.3500000000000005,0.2099737532808399
1502,1636787,821,15,1.7333,9.0000,5.4,0.1728395061728395
1503,1014800,821,8,8.1250,6.8750,5.875,0.1276595744680851
1505,64795,3540,23,5.5652,7.3043,0,0
1506,1872862,3540,8,2.1250,10.3750,3,0.25
1510,3913387,137,9,0.2222,10.6667,2.111111111111111,0.10526315789473684
1511,919363,8859,9,28.3333,2.0000,3.3333333333333335,0.06666666666666667
1512,3295854,8859,15,8.9333,5.9333,1.8666666666666667,0.32142857142857145
1513,1394945,8859,16,13.5625,4.9375,0.48125,0.6493506493506493
1514,602012,8859,7,36.7143,3.4286,0.2857142857142857,0
1515,3446063,8859,6,26.6667,4.8333,0.8333333333333334,0
1516,3894824,8859,8,12.8750,6.1250,0.15,0
1517,1692613,8859,14,8.0000,6.5714,2.7357142857142853,0.13054830287206268
1519,3918190,8859,12,10.3333,5.1667,7.675,0.10857763300760044
1521,2639466,8859,5,3.8000,10.6000,5.6,0.03571428571428571
1523,3336433,137,6,7.6667,5.0000,0,0
1524,454126,137,13,1.6923,8.1538,0.7769230769230769,0.09900990099009901
1526,890962,7030,16,27.5625,1.8750,0.875,0.35714285714285715
1527,15051,7030,12,28.0833,2.4167,0,0
1528,3841522,7030,5,54.2000,3.6000,6,0.2
1529,746335,7030,5,22.4000,4.8000,0,0
1531,890960,7030,10,11.1000,5.6000,7.359999999999999,0.2581521739130435
1532,890965,7030,8,5.2500,7.3750,8.75,0.1
1534,1874633,7030,10,1.3000,9.5000,7.24,0.06906077348066297
1535,4792,7030,6,0.5000,8.8333,0.85,0
1536,3614138,4525,10,32.0000,3.4000,0.7,0.2857142857142857
1537,743115,137,10,1.5000,9.1000,1.7100000000000002,0.11695906432748537
1538,1649631,4728,7,19.0000,3.8571,0,0
1541,966440,4728,7,24.5714,4.0000,0,0
1543,1197706,4728,6,2.6667,8.0000,0,0
1550,124886,8859,5,9.6000,2.0000,0.8,0.25
1553,3918174,8859,8,10.5000,6.8750,7.6375,0.18003273322422259
1558,705215,4567,6,7.5000,3.3333,3.6666666666666665,0.13636363636363635
1559,1896334,4567,7,7.1429,4.7143,3.2857142857142856,0.17391304347826086
1561,1682278,4567,7,7.2857,7.8571,2.2857142857142856,0.1875
1562,1907385,4567,8,8.0000,5.3750,1.7625,0.2127659574468085
1564,18600,4567,7,14.1429,6.2857,9.200000000000001,0.23291925465838506
1565,1682283,4567,8,9.2500,6.3750,7,0.16071428571428573
1566,18597,4567,9,9.3333,5.4444,5.688888888888889,0.2734375
